0.0001,0.9083428198751735
0.2501,0.9083427340323147
0.5001,0.9083421335434736
0.7501,0.9083405039660322
1.0001,0.9083373308449588
1.2501,0.9083320996940062
1.5001,0.9083242959686848
1.7501,0.9083134050300087
2.0001,0.9082989120998474
2.2501,0.9082803022070919
2.5001,0.9082570601256331
2.7501,0.9082286703028409
3.0001,0.9081946167799584
3.2501,0.9081543831026966
3.5001,0.9081074522237795
3.7501,0.9080533063956697
4.0001,0.9079914270549562
4.2501,0.9079212946966589
4.5001,0.907842388739964
4.7501,0.9077541873839796
5.0001,0.9076561674542827
5.0001,0.0019462063341616344
5.2501,0.907547804239251
5.2501,0.0011860757949092287
5.5001,0.907428571316689
5.5001,0.0007538936184344411
5.7501,0.9072979403700685
5.7501,0.00045251771241948434
6.0001,0.9071553809945266
6.0001,0.0002276893437448096
6.2501,0.9070003604919082
6.2501,0.000054685783961690035
6.5001,0.90683234365483
6.5001,0.
6.7501,0.9066507925393005
6.7501,0.
7.0001,0.9064551662258946
7.0001,0.
7.2501,0.9062449205683302
7.2501,0.
7.5001,0.9060195079297768
7.5001,0.
7.7501,0.9057783769059478
7.7501,0.
8.0001,0.9055209720345084
8.0001,0.
8.2501,0.9052467334904677
8.2501,0.
8.5001,0.9049550967665551
8.5001,0.
8.7501,0.9046454923381282
8.7501,0.
9.0001,0.9043173453118493
9.0001,0.
9.2501,0.9039700750571996
9.2501,0.
9.5001,0.9036030948200964
9.5001,0.
9.7501,0.9032158113174403
9.7501,0.
10.0001,0.9028076243118542
10.0001,0.
10.2501,0.9023779261651746
10.2501,0.
10.5001,0.9019261013696562
10.5001,0.
10.7501,0.9014515260554489
10.7501,0.
11.0001,0.9009535674730629
11.0001,0.
11.2501,0.9004315834489387
11.2501,0.
11.5001,0.8998849218128891
11.5001,0.
11.7501,0.8993129197950059
11.7501,0.
12.0001,0.8987149033904531
12.0001,0.
12.2501,0.8980901866897338
12.2501,0.
12.5001,0.8974380711721498
12.5001,0.
12.7501,0.8967578449597772
12.7501,0.
13.0001,0.8960487820291019
13.0001,0.
13.2501,0.8953101413774189
13.2501,0.
13.5001,0.8945411661403373
13.5001,0.
13.7501,0.8937410826569496
13.7501,0.
14.0001,0.8929090994785189
14.0001,0.
14.2501,0.8920444063162651
14.2501,0.
14.5001,0.8911461729234921
14.5001,0.
14.7501,0.890213547906666
14.7501,0.
15.0001,0.8892456574596627
15.0001,0.
15.2501,0.8882416040147374
15.2501,0.
15.5001,0.8872004648031995
15.5001,0.
15.7501,0.8861212903179723
15.7501,0.
16.0001,0.8850031026693936
16.0001,0.
16.2501,0.8838448938248397
16.2501,0.
16.5001,0.8826456237214698
16.5001,0.
16.7501,0.8814042182405724
16.7501,0.
17.0001,0.8801195670303406
17.0001,0.
17.2501,0.8787905211626378
17.2501,0.
17.5001,0.8774158906076759
17.5001,0.
17.7501,0.8759944415084342
17.7501,0.
18.0001,0.8745248932345943
18.0001,0.
18.2501,0.8730059151934855
18.2501,0.
18.5001,0.8714361233722326
18.5001,0.
18.7501,0.8698140765826804
18.7501,0.
19.0001,0.8681382723764002
19.0001,0.
19.2501,0.8664071425932112
19.2501,0.
19.5001,0.8646190485014672
19.5001,0.
19.7501,0.8627722754826741
19.7501,0.
20.0001,0.8608650272065224
20.0001,0.
20.2501,0.858895419234297
20.2501,0.
20.5001,0.8568614719799621
20.5001,0.
20.7501,0.854761102947256
20.7501,0.
21.0001,0.852592118148697
21.0001,0.
21.2501,0.8503522025975632
21.2501,0.
21.5001,0.8480389097463263
21.5001,0.
21.7501,0.8456496497239142
21.7501,0.
22.0001,0.8431816761993429
22.0001,0.
22.2501,0.8406320716687286
22.2501,0.
22.5001,0.837997730926567
22.5001,0.
22.7501,0.8352753424378214
22.7501,0.
23.0001,0.8324613672735139
23.0001,0.
23.2501,0.8295520152062268
23.2501,0.
23.5001,0.8265432174806338
23.5001,0.
23.7501,0.823430595672642
23.7501,0.
24.0001,0.820209425924479
24.0001,0.
24.2501,0.8168745976839287
24.2501,0.
24.5001,0.8134205658743981
24.5001,0.
24.7501,0.8098412951652142
24.7501,0.
25.0001,0.806130194680119
25.0001,0.
25.2501,0.8022800410517376
25.2501,0.
25.5001,0.798282887164817
25.5001,0.
25.7501,0.7941299531833438
25.7501,0.
26.0001,0.7898114954535511
26.0001,0.
26.2501,0.7853166475153714
26.2501,0.
26.5001,0.78063322558588
26.5001,0.
26.7501,0.7757474882736795
26.7501,0.
27.0001,0.7706438365947509
27.0001,0.
27.2501,0.7653044350474393
27.2501,0.
27.5001,0.7597087267039423
27.5001,0.
27.7501,0.7538328035793154
27.7501,0.
28.0001,0.7476485755799589
28.0001,0.
28.2501,0.7411226530148923
28.2501,0.
28.5001,0.7342148116280142
28.5001,0.
28.7501,0.7268758316665179
28.7501,0.
29.0001,0.7190443668571183
29.0001,0.
29.2501,0.7106422501104543
29.2501,0.
29.5001,0.7015671590879293
29.5001,0.
29.7501,0.6916805590657048
29.7501,0.
30.0001,0.6807865641008263
30.0001,0.
30.2501,0.6685916101504292
30.2501,0.
30.5001,0.6546180253070814
30.5001,0.
30.7501,0.637983789600118
30.7501,0.
31.0001,0.6166489485754668
31.0001,0.
31.2501,0.5820584140495783
31.2501,0.
31.5001,0.
31.7501,0.
32.0001,0.
32.2501,0.
32.5001,0.
32.7501,0.
33.0001,0.
33.2501,0.
33.5001,0.
33.7501,0.
34.0001,0.
34.2501,0.
34.5001,0.
34.7501,0.
35.0001,0.
35.2501,0.
35.5001,0.
35.7501,0.
36.0001,0.
36.2501,0.
36.5001,0.
36.7501,0.
37.0001,0.
37.2501,0.
37.5001,0.
37.7501,0.
38.0001,0.
38.2501,0.
38.5001,0.
38.7501,0.
39.0001,0.
39.2501,0.
39.5001,0.
39.7501,0.
40.0001,0.
40.2501,0.
40.5001,0.
40.7501,0.
41.0001,0.
41.2501,0.
41.5001,0.
41.7501,0.
42.0001,0.
42.2501,0.
42.5001,0.
42.7501,0.
43.0001,0.
43.2501,0.
43.5001,0.
43.7501,0.
44.0001,0.
44.2501,0.
44.5001,0.
44.7501,0.
45.0001,0.
45.2501,0.
45.5001,0.
45.7501,0.
46.0001,0.
46.2501,0.
46.5001,0.
46.7501,0.
47.0001,0.
47.2501,0.
47.5001,0.
47.7501,0.
48.0001,0.
48.2501,0.
48.5001,0.
48.7501,0.
49.0001,0.
49.2501,0.
49.5001,0.
49.7501,0.
50.0001,0.
50.2501,0.
50.5001,0.
50.7501,0.
51.0001,0.
51.2501,0.
51.5001,0.
51.7501,0.
52.0001,0.
52.2501,0.
52.5001,0.
52.7501,0.
53.0001,0.
53.2501,0.
53.5001,0.
53.7501,0.
54.0001,0.
54.2501,0.
54.5001,0.
54.7501,0.
55.0001,0.
55.2501,0.
55.5001,0.
55.7501,0.
56.0001,0.
56.2501,0.
56.5001,0.
56.7501,0.
57.0001,0.
57.2501,0.
57.5001,0.
57.7501,0.
58.0001,0.
58.2501,0.
58.5001,0.
58.7501,0.
59.0001,0.
59.2501,0.
59.5001,0.
59.7501,0.
60.0001,0.
60.2501,0.
60.5001,0.
60.7501,0.
61.0001,0.
61.2501,0.
61.5001,0.
61.7501,0.
62.0001,0.
62.2501,0.
62.5001,0.
62.7501,0.
63.0001,0.
63.2501,0.
63.5001,0.
63.7501,0.
64.0001,0.
64.2501,0.
64.5001,0.
64.7501,0.
65.0001,0.
65.2501,0.
65.5001,0.
65.7501,0.
66.0001,0.
66.2501,0.
66.5001,0.
66.7501,0.
67.0001,0.
67.2501,0.
67.5001,0.
67.7501,0.
68.0001,0.
68.2501,0.
68.5001,0.
68.7501,0.
69.0001,0.
69.2501,0.
69.5001,0.
69.7501,0.
70.0001,0.
70.2501,0.
70.5001,0.
70.7501,0.
71.0001,0.
71.2501,0.
71.5001,0.
71.7501,0.
72.0001,0.
72.2501,0.
72.5001,0.
72.7501,0.
73.0001,0.
73.2501,0.
73.5001,0.
73.7501,0.
74.0001,0.
74.2501,0.
74.5001,0.
74.7501,0.
75.0001,0.
75.2501,0.
75.5001,0.
75.7501,0.
76.0001,0.
76.2501,0.
76.5001,0.
76.7501,0.
77.0001,0.
77.2501,0.
77.5001,0.
77.7501,0.
78.0001,0.
78.2501,0.
78.5001,0.
78.7501,0.
79.0001,0.
79.2501,0.
79.5001,0.
79.7501,0.
80.0001,0.
80.2501,0.
80.5001,0.
80.7501,0.
81.0001,0.
81.2501,0.
81.5001,0.
81.7501,0.
82.0001,0.
82.2501,0.
82.5001,0.
82.7501,0.
83.0001,0.
83.2501,0.
83.5001,0.
83.7501,0.
84.0001,0.
84.2501,0.
84.5001,0.
84.7501,0.
85.0001,0.
85.2501,0.
85.5001,0.
85.7501,0.
86.0001,0.
86.2501,0.
86.5001,0.
86.7501,0.
87.0001,0.
87.2501,0.
87.5001,0.
87.7501,0.
88.0001,0.
88.2501,0.
88.5001,0.
88.7501,0.
89.0001,0.
89.2501,0.
89.5001,0.
89.7501,0.
90.0001,0.
90.2501,0.
90.5001,0.
90.7501,0.
91.0001,0.
91.2501,0.
91.5001,0.
91.7501,0.
92.0001,0.
92.2501,0.
92.5001,0.
92.7501,0.
93.0001,0.
93.2501,0.
93.5001,0.
93.7501,0.
94.0001,0.
94.2501,0.
94.5001,0.
94.7501,0.
95.0001,0.
95.2501,0.
95.5001,0.
95.7501,0.
96.0001,0.
96.2501,0.
96.5001,0.
96.7501,0.
97.0001,0.
97.2501,0.
97.5001,0.
97.7501,0.
98.0001,0.
98.2501,0.
98.5001,0.
98.7501,0.
99.0001,0.
99.2501,0.
99.5001,0.
99.7501,0.
