"","urchin_dens","patch_conn","patch_area","pred","CI.low","CI.up"
"1",0,3.07383649588698,3.37638177716468,0.980115098660432,0.880693860588906,0.998929146164625
"2",0.693147180559945,3.07383649588698,3.37638177716468,0.934046191748483,0.721305223242189,0.994397552878781
"3",1.09861228866811,3.07383649588698,3.37638177716468,0.872254617841325,0.575290219178578,0.98347670962878
"4",1.38629436111989,3.07383649588698,3.37638177716468,0.802728127736302,0.453442769880077,0.966157515166803
"5",1.6094379124341,3.07383649588698,3.37638177716468,0.731440714413198,0.363808146025959,0.941447439373827
"6",1.79175946922805,3.07383649588698,3.37638177716468,0.662376838297188,0.288465292649217,0.913416100795121
"7",1.94591014905531,3.07383649588698,3.37638177716468,0.597858532858233,0.228841754557041,0.881727345260501
"8",2.07944154167984,3.07383649588698,3.37638177716468,0.538994457415172,0.186375986833433,0.843308631961028
"9",2.19722457733622,3.07383649588698,3.37638177716468,0.486097407311372,0.154598110038214,0.807099612685137
"10",2.30258509299405,3.07383649588698,3.37638177716468,0.439006882537385,0.129224135387786,0.774478384994199
"11",2.39789527279837,3.07383649588698,3.37638177716468,0.39731160831949,0.108142453374315,0.731667240902335
"12",2.484906649788,3.07383649588698,3.37638177716468,0.360490987936681,0.0938225890837025,0.692066015201821
"13",2.56494935746154,3.07383649588698,3.37638177716468,0.327998886388933,0.0792963836386561,0.659820679461498
"14",2.63905732961526,3.07383649588698,3.37638177716468,0.299309567462592,0.0674352072482861,0.631206780316825
"15",2.70805020110221,3.07383649588698,3.37638177716468,0.273940204425995,0.0562916791885812,0.597599579884166
"16",2.77258872223978,3.07383649588698,3.37638177716468,0.251459606396111,0.0499238166550781,0.575226450327872
"17",2.83321334405622,3.07383649588698,3.37638177716468,0.231489263764399,0.0444717562829948,0.538840811303892
"18",2.89037175789616,3.07383649588698,3.37638177716468,0.213700420666038,0.0389861235327726,0.515363982220186
"19",2.94443897916644,3.07383649588698,3.37638177716468,0.197809346488005,0.0353272572280674,0.49526053285897
"20",2.99573227355399,3.07383649588698,3.37638177716468,0.183572029268482,0.0315759725903508,0.468317851230462
"21",3.04452243772342,3.07383649588698,3.37638177716468,0.170778944018354,0.0282211873366124,0.448297600414745
"22",3.09104245335832,3.07383649588698,3.37638177716468,0.159250215875179,0.0253520785856133,0.429563659269901
"23",3.13549421592915,3.07383649588698,3.37638177716468,0.14883130891905,0.0227244753413437,0.411751272574349
"24",3.17805383034795,3.07383649588698,3.37638177716468,0.139389268275843,0.0203952826268463,0.393538517466572
"25",3.2188758248682,3.07383649588698,3.37638177716468,0.130809490135032,0.0185484127972612,0.376010345053229
"26",3.25809653802148,3.07383649588698,3.37638177716468,0.122992970011914,0.017013220850827,0.358643065510943
"27",3.29583686600433,3.07383649588698,3.37638177716468,0.115853971212062,0.0157204421093857,0.339483941123863
"28",3.3322045101752,3.07383649588698,3.37638177716468,0.109318055529426,0.0144611423062881,0.328396295035211
"29",3.36729582998647,3.07383649588698,3.37638177716468,0.103320422424755,0.0133584629078066,0.315054852588019
"30",3.40119738166216,3.07383649588698,3.37638177716468,0.0978045088681945,0.0123885444079452,0.303929760225977
"31",3.43398720448515,3.07383649588698,3.37638177716468,0.0927208083748214,0.0115173272771483,0.293319018976815
"32",3.46573590279973,3.07383649588698,3.37638177716468,0.0880258738407779,0.0107337419373876,0.282340174598012
"33",3.49650756146648,3.07383649588698,3.37638177716468,0.0836814742902325,0.0100220103221039,0.272096527042441
"34",3.52636052461616,3.07383649588698,3.37638177716468,0.0796538804610886,0.00937463627105763,0.261003276561779
"35",3.55534806148941,3.07383649588698,3.37638177716468,0.07591325828782,0.00878641381564047,0.253740174479439
"36",3.58351893845611,3.07383649588698,3.37638177716468,0.0724331528332331,0.00825068621277775,0.247042921249572
"37",3.61091791264422,3.07383649588698,3.37638177716468,0.069190048149164,0.00776074667581861,0.240194277750446
"38",3.63758615972639,3.07383649588698,3.37638177716468,0.0661629909862377,0.00727002743240379,0.232822422005444
"39",3.66356164612965,3.07383649588698,3.37638177716468,0.0633332682987034,0.00680955028211733,0.226485352283262
"40",3.68887945411394,3.07383649588698,3.37638177716468,0.0606841301686875,0.00639001199979511,0.218974176941939
"41",3.71357206670431,3.07383649588698,3.37638177716468,0.0582005511631892,0.00610417212469531,0.21095833999773
"42",3.73766961828337,3.07383649588698,3.37638177716468,0.0558690242864118,0.00573912900032217,0.20641106180863
"43",3.76120011569356,3.07383649588698,3.37638177716468,0.0536773826413643,0.0053843202765938,0.200537581322665
"44",3.78418963391826,3.07383649588698,3.37638177716468,0.0516146447028669,0.00505875793654201,0.194573580643106
"45",3.80666248977032,3.07383649588698,3.37638177716468,0.0496708797579362,0.0047969117688159,0.189229806031455
"46",3.8286413964891,3.07383649588698,3.37638177716468,0.0478370906127535,0.00459101145557526,0.184423826486353
