8.5001,0.02619823981438532
8.7501,0.03312713337150258
9.0001,0.03840946703818038
9.2501,0.04329604465085125
9.5001,0.04804724322678401
9.7501,0.05277080504933361
10.0001,0.05752411165464784
10.2501,0.06234263944197602
10.5001,0.06725076575769946
10.7501,0.07226668717126435
11.0001,0.07740495067817978
11.2501,0.08267788184039501
11.5001,0.0880964530895392
11.7501,0.0936708476267288
12.0001,0.09941084942576786
12.2501,0.1053261308004869
12.5001,0.11142647918406688
12.7501,0.11772198894816105
13.0001,0.1242232354267696
13.2501,0.13094144354737824
13.5001,0.13788866099112296
13.7501,0.14507794478968356
14.0001,0.1525235703270289
14.2501,0.16024127271203376
14.5001,0.1682485324653642
14.7501,0.1765649206326668
15.0001,0.18521252320933945
15.2501,0.19421647184126684
15.5001,0.2036056183064338
15.7501,0.2134134061967234
16.0001,0.22367901773552082
16.2501,0.23444891238901902
16.5001,0.24577893691727526
16.7501,0.25773729254734334
17.0001,0.2704088307546062
17.2501,0.28390149043189467
17.5001,0.29835635242792186
17.7501,0.31396416744329064
18.0001,0.330994340317143
18.2501,0.34985026092735366
18.5001,0.3711880509898968
18.7501,0.3962199472158521
19.0001,0.4277583191457994
19.2501,0.477813065566984
